26693.33891184088,23827.091820853097,25369.86609934959,29389.421682243505,33367.062202410874,30574.06875073042,29506.499788080455,38027.093501430034,nan,nan,43515.56709534616,50957.888286201174,48383.517302919674,50315.13728350723,49029.117975893234,47858.31162779738,47897.95307525652,42164.501167270835,40567.65395530401,41010.36330281383,29296.090805077387,31020.06192282878,35497.19742301016,22126.6277441751,22966.621542471767,16671.372950407887,12197.752057880276,16357.384396399226,20547.319528908498,13836.331915050703,12458.384014965424,25759.068755093947,23754.816732737047,32314.9598451874,24632.805936593257,22296.560879870925,21326.710899991493,20349.918829947004,22650.198974141444,26740.909261035766,35833.182315152786,38722.05750749893,43456.68750208679,39953.997042292365,37509.901121170464,30155.845772762936,32567.12901804465,31129.54921637175,29651.71939054563,27531.86980928329,27661.211587485926,24638.612185829657,29573.881305838157,25179.239855637836,24157.238378997863,17143.370477435623,16349.548401477306,10000.0,nan,10723.018083905166,15012.196266434587,22638.83894667723,16142.301643451861,13632.487435414863,15713.561798990355,12625.265209023004,17413.721789474686,15926.921719878392,17567.94289976037,14026.213014857534,11811.843940622297,19920.886584086627,28962.041193844052,35877.45202992609,45355.80840487439,52602.83713501121,51568.197329090566,58208.55691688341,57959.63769169747,59631.22327512845,63898.068169090875,68283.2852444796,70787.42254924306,65756.91539851092,73280.13746767773,76916.21635464272,72118.70162275553,nan,72514.70236268587,69027.29456916159,77314.4746670522,70150.73225382894,67664.10465950979,75299.37094900997,73925.27902038321,76624.06183238982,75437.08048376224,72980.17048422944,76599.0967190741,79147.37975532247,88670.62654574394,93468.31675866054,89928.83854492966,86804.27750046787,88703.12787806937,93850.8055475833,89827.66018301142,91461.66259020928,88138.05180999837,88787.30202535146,91826.1181439677,96213.81721575515,100000.0,92738.49388316442,94579.26239208698,96939.7178108511,95537.47645842773,90884.17884870536,85332.30276071622,78667.59330064955,76712.52074060933,79200.61307266996,72252.83555954052,73873.07390659687,63088.846270325106,61564.47384385095,69220.40347697414,71747.72527221209,77420.57347054947,79599.95788740672,76267.20067423559,82961.70887555524,87443.01607185618,83429.4737719924,87596.88477378295,88431.14676630625,79843.43415809648,78838.63267863385,80539.42846181583,84631.4787910598,83496.92021179659,82836.86174498188,83092.84310197236,75814.83363745692,80184.43475345087,78582.90598028457,69017.79148866914,62795.247645622156,66389.6871707644,64722.59192091657
46567.41590161523,44207.9514371222,49300.74708699711,45177.520621382144,45225.11431811735,39404.82148844846,40191.538286423325,37086.87594215122,34715.20681031136,32591.056462155502,39196.64555589236,42787.30515896803,45423.79307074645,46769.51782067688,35507.704878593075,39836.42643734857,48366.508237208036,44879.028984602235,44021.89523063937,51436.0290006718,50820.764913508254,47861.544979087994,46504.44944800909,52400.708182508686,52421.77034158589,55502.05642924758,52840.70245599627,46718.43872735668,44880.14232666983,45285.41629570342,48685.3346736533,43855.293777293795,40303.70070095069,38790.23892187982,37888.52520748863,34052.32998130789,44471.80867294268,40949.352013626965,49925.141710160286,46879.211240413395,47503.56094725357,49813.85235551868,54163.27756935965,48059.88665710555,44945.52532339557,55163.840562775724,59029.93954552095,62033.64659646043,53672.45067870008,47754.859565181556,47881.4630966231,40875.25074339294,30488.175514618768,35053.60402271177,27378.58674743905,26599.44499374944,22422.23981732736,29755.177000118812,32613.39666488546,29160.74765479341,24140.68856158188,25133.718987551598,29319.660320807878,16969.400752663743,15220.570072254039,14792.559192695324,10362.72154494215,11310.65833951797,10000.0,11405.1757343839,13214.725843649374,24027.710874290104,24889.0600592446,19581.755254492666,19939.71913242832,22400.096869108696,21905.477803970054,22836.906886952966,21207.10941922549,28199.84961347106,27658.97343021799,31556.43128517145,29204.274400864724,20856.8298135629,21764.177688413933,27669.46533101167,26479.628985082294,28419.152176937863,30481.705047112144,28987.548265177174,34393.1768806566,38695.5565056834,43271.60423296777,38521.19272800405,42493.55851785862,40053.260030216785,40777.569782411694,47658.32392393994,49453.54882381362,50189.922061327554,56151.890146206315,65238.75175230451,72092.54840712986,72327.2458518358,72470.54844667009,69314.90168321173,69030.17663705276,67506.76214073463,78801.19397438086,79103.536289794,78160.68801022811,81828.83923475127,89901.46140881731,83998.92773665975,83800.5593594828,88608.40180613536,92118.22230091208,90382.09455984943,93351.03884138238,100000.0,96387.57917664855,98618.00265746356,89534.64895505745,90124.77634677869,84401.960663439,86956.5686828624,88590.0142240128,92108.14043536934,91657.11767100282,94183.61373399282,91378.61607306755,91842.03231100325,91096.51221454152,86195.74252373503,86069.74844256998,88712.12359069288,88689.4249060726,81968.64655769651,78160.24310643582,81370.31058264265,65154.10824475615,75073.88834214432,68596.02564730607,76677.3453095039,77755.68422643891,80689.29240632021,72253.10098181796,78301.38877341038,75499.77511980463,75872.14175301438
42687.378406849726,45649.57377860484,38457.66077925452,41393.01500701903,43962.470803910364,45265.5897111879,45150.80930033458,nan,44673.703099264974,51889.32354564281,nan,50432.43705096239,57888.542060106185,55005.81841995824,51735.19953565026,51369.80670518505,56948.849173075076,43456.793407727455,46543.902005669996,44139.19094408443,36278.12716355576,49163.36514472905,60132.42763320431,62719.54079536902,59465.1582156767,46210.332139413076,50401.12763172075,44041.450728514654,45831.390691722714,55903.63708284377,50291.83554444094,56955.64865667687,64955.65233282005,57004.84933589467,69934.35049361654,71806.04883051451,76155.0939846986,79501.66657727103,73239.27980017665,79931.67386580091,72387.16222132964,72017.65101148821,59786.48704634747,62642.55026329628,59865.67946446677,65796.08759940614,79330.77214517897,89912.34331715354,87100.08600602596,100000.0,76624.3068123916,75516.35679145419,78329.1090396189,78096.71498959944,68337.973906801,73988.10844817109,nan,72564.55126992534,79122.32005067618,83326.35203088945,72691.3329159234,65481.67804045878,57338.90507743255,57028.22809351068,59704.14027865866,54831.9308536217,47562.613062931516,48499.54170293729,39963.91374318645,39505.6300940712,42373.67699458351,37073.71860977561,40462.239307691845,50631.22642690826,56579.82853883096,58628.51471224976,60876.57132522509,58117.01598107885,66090.89701514525,74927.17646739402,53681.21644602517,53732.832552057334,49340.955928108604,41977.33282126674,36943.18152272365,42828.29223296525,56097.427221354796,63795.70144698873,64334.06848416527,51595.529207709034,50620.48472418135,53660.26782252779,53738.16472216155,nan,51554.33469918777,63514.45042770501,66985.30126496054,51856.2108872418,43566.73142127684,40600.58124873476,52331.515086641426,47620.06241872126,51578.04097384314,45451.198677653054,36009.727874084405,41540.54032724677,27063.23885854956,25238.116203763966,13742.760436997194,13561.873445705889,24253.37934204892,27137.268263852027,25185.20233368231,17846.105983912512,24878.201195445487,28337.397208638344,19097.15686653067,28549.664493516528,30928.519996348063,41333.56411331003,35683.74597900806,nan,29598.73027178855,28561.030725297554,27026.99631663229,26212.8791005803,34194.60347655956,29734.051703069465,27939.47673204908,21965.8946699416,22780.722986659886,14331.934698980273,15805.64104000735,10000.0,31999.97210420726,42429.87623897682,53971.16707370728,66057.36807396045,60761.58130430114,66476.43121339375,64727.12055844642,71157.89123170727,69927.47110662897,73993.14921588125,74531.6366201847,78519.78558356549,75552.79455636088,70801.58150614233,74275.88450116152,74001.34056552069
48161.37923468112,50547.29295295096,45216.316446780635,40495.967275778,30292.355633412506,36164.635767204294,42326.53712014085,39807.88198419365,41982.8948323339,49962.60599431277,59361.73868677452,68551.11838718856,67839.5692494252,73710.3881323105,67237.806730851,nan,72752.22174461727,75193.73998520547,85152.42195282955,83332.51412917055,85691.81895872195,91332.173849237,89978.96941095397,87648.47040598487,84303.5630069948,98380.1486817004,93603.05634347018,88564.53509787805,100000.0,nan,82626.85731362665,75496.643869042,75043.21390463108,78579.04620367392,74730.44013911489,79358.20881826986,64983.95118965635,nan,59284.71145196131,55003.381322843714,56707.53407553034,44010.92164796162,44567.831759560475,50042.25237855734,56800.30845499128,54666.34161969836,55695.354065361935,58921.1184286634,57646.29324631011,55183.33065102232,53080.91062189631,46976.3986891104,45723.556806226115,nan,39901.163091166716,36498.38659147407,38830.18810311344,30406.903416754376,27117.73180815411,34296.581929333566,29107.026665161477,27855.606209065798,31037.158506346233,34640.75891128488,33486.91524119837,51757.39812476173,52748.42984202671,54021.936965024826,51592.42263264075,52379.76797817638,53283.09537059423,61801.38477803974,58644.81527125819,56070.813604739524,52626.670818070124,55224.80131397656,48639.348568263624,41915.65354022605,44865.67212503792,43319.84238603377,46616.30123052271,44713.71300594441,47568.33938586738,45127.446783477906,49971.39847105364,43425.55881045184,32069.938061090666,30896.806613109537,30006.93541265117,27665.23845556916,20463.35329387225,20798.727063247235,23962.173537740586,27280.00942046397,33154.930979571785,34945.52752832238,22328.978205620697,18023.786113692244,10000.0,14271.695765111606,20003.863745729563,26195.416240854105,33946.83690374755,34255.111347441394,37679.621352909744,26984.918482457768,20005.575093231302,22343.26846475019,21048.014282906654,19692.969501391224,18760.17677912821,29606.79274097975,32989.64441549583,41148.344460420616,42054.019970593945,47738.071204793036,44865.371829084565,36574.22451808235,25258.397852794304,28725.816537941562,33272.06997644997,37858.313525920195,36147.45120064565,42267.16775613298,49420.263089888496,51085.10318973691,52694.02790904943,60308.83375269956,nan,71202.38842566578,71248.09981246387,72032.35157486855,74337.23547829986,69349.64971170356,63526.79711495751,58535.217966330754,60898.9239254711,52592.82562303579,50494.186474937385,56737.93911192094,59417.84165186663,55522.43440371863,55384.0767217052,nan,48873.338241089055,53820.16650679638,53993.41590782063,50041.61415365587,48246.117935283844,48909.392667935615
45592.17599841299,nan,45619.23226828028,46831.19958999212,40930.78208430876,38338.97321206148,41465.21211535811,37635.20632957551,32771.00804463305,22048.766215394266,21450.07685716747,19865.55747615511,28568.043090768948,25334.130855679312,26195.251843803955,31285.35316678534,nan,35929.34350255232,nan,45322.11200903271,47797.721289848356,54184.481931726674,62777.69537613138,59494.00913553979,64095.88985918631,70962.9254151863,68961.17884731379,65483.748275255995,69696.58161492998,74042.52783312247,75943.5342301294,71410.68131499665,69215.85683215313,82989.38981976442,95937.97236656984,82969.91091112867,77782.50536219322,71368.62373630467,82522.46117927361,84676.65116127633,88308.9489522427,89998.94564750159,84814.33616183448,78614.26513908766,71616.89543183395,67930.4974854487,65853.03588657064,63497.503143440525,71800.23779099513,67331.95098963099,70119.07254373629,74409.26202891102,nan,59454.819429324656,66839.44993649377,64221.83666419426,64900.09909661089,67423.86436102839,74722.16090793571,80347.19842919616,74006.34475364831,83977.80929014478,84709.69740987221,77863.21334295272,78903.91327428175,79616.54240028211,73151.49509135557,68284.37630815852,74644.05105101687,82298.43987861217,84154.44599849558,82571.47948824696,77501.23791267593,70128.85131004851,75312.6987351515,88637.29945780654,87437.43318158285,91513.49711499385,94011.18502683015,97857.6698140789,95414.01647834417,95989.14065842654,99014.92217444562,100000.0,91855.45063351715,73834.46591691981,73322.87161843131,83647.91416945262,74875.64870575751,78256.90288270985,76936.49616088615,73747.5781564916,66152.47833075491,64515.52235833121,69117.01336015154,59728.79601850436,62688.68178577687,58166.316242640096,58193.41143318755,59579.236488598384,66448.08617826374,74126.37790469347,nan,75841.33633080602,73431.27378125298,73516.10302391314,76686.60196991901,75277.33855824772,71611.14841660882,65831.62944274572,59129.432961331695,50166.47096889527,47532.48781405858,51899.03159641287,nan,53894.83285862731,46688.52263371591,46135.184880897985,49913.43367019372,45258.72550294758,37450.41457812123,28620.920693558735,34671.57215408878,33005.46135661546,26048.98860277007,20915.792546006756,21879.281987595852,29714.865979808343,29490.654879263155,54253.173240883734,47043.29328927717,55572.778441693605,71241.01380056993,77929.97145494747,68564.7474573897,70301.6723884471,69984.88497582238,75765.04026973598,63137.58453883241,52015.673994933546,37112.16571320454,37145.13753082197,40829.97068106316,41336.981302944936,34929.738223231565,30662.098592045808,11680.786287695308,21631.1263247327,13350.42443005552,10000.0
20075.611541382517,28581.889627787546,25538.369056581178,32364.92404881601,23428.97571623657,23010.23869056836,10000.0,14337.560334082224,17555.78683980899,24853.348174471834,39303.83318798713,35719.38635141607,49889.41185486433,49114.45480789044,49471.930083909494,60868.690719993785,67575.21218163124,77466.96835209645,92142.71443655965,83203.11455170932,95151.60934716549,94984.84848368182,89420.09297242836,90819.82677120362,nan,73451.56734402667,74695.87546955996,70498.94740406297,75453.55890054136,78283.6477711334,82699.76266620873,88425.13828164617,90292.85264312977,84842.37228741258,92639.66897232708,91058.8538322603,100000.0,98325.98443469578,91715.07843166274,88680.22105998776,91419.31398291458,89483.33194035372,96874.66360685974,91442.4887424549,74274.26700883417,70600.82305489654,68187.66372478887,68342.14506719541,68957.27001724223,75137.76491468919,72789.90664527379,72533.8660159792,72615.01071433947,68853.87613996866,73577.97438545158,75245.63506007314,73913.85638630275,76429.6565536346,83451.6849768673,89644.14188324579,79958.47945187351,69698.69288061591,65619.9762521558,72244.59949723234,65881.84338926258,71682.97702001623,73105.80182322308,66134.40002597947,72670.33191269581,63049.06138195838,63051.51838306638,55854.30910073225,50886.4329796797,66435.29728749412,64765.54228291449,58142.6636914451,66381.55108618806,63464.70233382031,60849.13724330387,61945.93571646281,59796.94577069404,59586.24326949601,61646.090982764516,nan,50943.42134524865,68043.38732031906,62089.228002987846,nan,54302.90372446625,42583.807505125485,37980.90434861382,34717.80708987466,37978.00251792994,38624.22926687516,39156.415238612826,62980.12414454186,59167.15495142612,43545.26971678715,42467.34111642812,35823.09741330515,42591.15177310872,49473.78849454343,54030.7540842113,57915.721690610844,nan,68401.93615407303,66017.00626614093,65273.53291438041,59525.599392249984,56154.78937505168,73722.11689474354,68992.64484607789,77537.3737837007,82664.39283254651,85149.22759257696,99433.63268742048,97430.25155639651,91362.49306258833,95387.66969045921,92571.60683693657,91923.45482047404,86200.74973260323,81687.40586615173,95453.95259015432,73204.34255202369,70848.68381320489,70221.67216447304,68188.36112368265,59771.42388810674,67094.09459385925,71010.3524203872,83169.44977968202,85859.24470955716,81866.27120043963,79040.030099027,75800.73339177115,60972.33434393561,62423.9032161925,65792.5470563145,61456.15779160454,63638.191174571955,55190.79235067978,60872.21771070768,68789.85331218128,69600.63954320122,68248.4925714675,74922.37581476127,78596.48101453877,84759.60194721576,93501.06957979013
80567.40078705738,79546.93512420665,84463.37770046697,89548.6653912181,92475.64745522634,93294.67861094791,94264.75045045871,97677.93776586196,98422.93020707685,100000.0,93005.73893130437,91865.2053387991,88955.15611962476,85719.6676253854,78394.81327609738,79458.82112247772,83340.92670556912,85909.67094783577,93554.34375788312,92699.7145253811,90912.42234246986,87274.0685732753,76087.9960330157,68725.06408466668,70464.37846570316,67589.01877258017,64733.66730795723,66653.22001298174,62590.18432258569,65340.06536067978,63236.33898407986,56718.55833328838,nan,58084.20407687365,62306.597148129535,70806.23645699724,64548.64683666946,62656.48931645018,58106.917565537035,63512.72847910307,70288.78262819577,63814.34964153775,66849.06044619856,62398.459173603726,52010.49847137345,53324.175964989656,38581.91606375556,35110.1549150208,33035.7858261628,26740.010716207613,26424.303822202728,18311.182832087274,10617.033460983563,16691.383447781875,20345.817725156223,19330.6078140874,28957.762422817,28028.24875170156,30031.680667475408,25263.11787777944,28976.429258137887,36638.61810576222,35734.62142941966,26426.779915389587,32907.982521206,36247.062149329984,33324.20560040299,34047.78885481894,35951.861269715475,40690.65192286848,42991.34401166785,40297.19264476831,37576.67101303043,38770.853899098685,33336.89470089536,32067.06047808668,40778.78062722225,48632.16826235294,49574.196318725415,44369.775574530155,45176.360046228474,57242.44767178739,58045.578038253545,54746.13239713203,57512.55360730068,59253.93415056834,60371.74134500621,66693.34732946364,66410.50938930112,70396.67688493966,80034.01124809367,84236.2262603975,69878.60098858745,70340.64074837652,69181.16718072032,70167.48756201494,69015.8300930955,74652.16755399099,75968.25528068055,72580.64713106991,58599.819005078825,47640.651311117756,48311.09103467264,47838.89953052159,53979.60762900875,51715.33689798041,55354.13365174773,47877.54132760642,45448.33462809931,56726.126447494054,61271.357103368435,52199.30747107332,46209.103267613136,45764.736863853985,44951.435588320935,35656.01778967473,39714.354943078775,40074.56364219072,41397.88765619285,42419.65189764461,39138.90132119729,34287.76659774367,22252.938746531185,20239.15502378775,18014.91430049061,17709.046330296733,26217.44682705865,26148.55592089217,20593.170995309425,13939.720298396534,14650.251276769119,26933.86877405024,25860.05728318736,31766.33209398431,33728.98805325719,26684.83387847157,30683.254145858322,33275.88731546044,31324.05216445812,34897.99541526774,32278.405971710985,29612.008170785775,28085.066372431185,24770.436054309255,22591.49900914146,16285.45774328148,19939.420193856087,16154.859850123208,10000.0,15164.060119496457
77991.43578012889,74147.05256656602,78927.79520456136,74999.68824068332,79171.2355926724,81369.53198815337,79355.76891535497,81017.6348118855,nan,83686.3397575988,80570.9382548072,87074.33368383597,78707.42268778762,80924.39466459856,79281.10896890309,77790.72918403648,77156.885959091,74684.50273984118,71218.69642874165,nan,75010.28619649143,71740.27742641172,68335.98509150938,68163.68531781959,67250.07887614917,58229.643247551976,59427.749191133786,51967.364694781965,57008.30754246678,54131.05705188275,62340.29268832087,58093.06489949579,61079.08098612634,56645.236213751035,48299.89444002564,49941.945939222,51625.5480987324,40442.84573153976,37568.001830615074,41042.61480181247,41445.58543264937,42804.339413207534,36695.78268634851,41778.27711516655,46071.80133501546,47650.39605388524,48853.38572368817,53143.387902209,55671.75027169255,nan,59087.85984702322,77141.16689995004,78009.36784319155,83963.98377019612,88386.26556988334,90127.22002457891,93854.82255291704,94079.9457744586,nan,100000.0,99231.08434532589,99017.8114282078,99042.17557129708,94887.06032785044,95751.60612200924,94018.29965478087,88253.05337159288,96799.43598183192,90210.84649720296,90801.68055633102,82773.85062170947,78841.20018601247,nan,69772.21134460582,69144.03417936558,nan,74498.65095475456,71974.76323688996,75969.52071919189,77740.54059359462,82335.77418261128,78667.75899574792,nan,77825.00319644214,69255.64724190919,70228.22920567164,75038.87940337636,82607.47290107171,82290.45013350845,77634.06275189054,70777.6852137479,67549.58412760311,66270.68404564442,61454.713296186754,58280.41402122582,61314.838627867226,57549.58575933774,51764.953785587655,48527.676739102986,47032.75687690103,40884.14277871151,42535.92960309216,nan,44236.711294176384,nan,43676.299029019414,46703.67646374196,42371.49911665091,43258.76700693123,nan,36751.52651572619,34216.48367827089,33875.126888419545,35830.93053940792,39092.455283439274,40061.24281799997,39150.82577783908,27782.729851908614,25383.60529538823,23001.652022128488,nan,15782.895395715743,18022.98871413755,17569.913697374082,17447.416305632403,20868.443307345187,19087.366508162162,15785.275045013856,19187.996560076637,16460.555913309632,11938.781999048877,13842.171844581326,11089.91755529241,17168.303898914688,17551.07155070041,nan,nan,32682.692457018053,26629.987462672834,23054.616226734994,16829.43971021645,14236.651421177168,12263.01410945433,10000.0,16168.533597470363,20406.495569241873,24818.238402382467,28441.40795717413,32034.952780458,33772.36591082472
10578.787648807935,10000.0,nan,10609.982855539725,16356.185533777889,21102.07276413702,23744.236057000468,19229.389078186276,15928.970766598422,10906.704365081849,12907.188706860772,17876.611103420666,13179.571111215262,20987.298304792163,nan,22521.098385501668,nan,nan,21295.594542458715,27563.477429453284,31006.019398009797,32471.139446541853,37189.32897276382,47403.386859690254,46172.49221326598,47714.8164706139,47146.13929670393,39557.54757139199,40473.99309443512,38796.13068697002,32410.574567152697,32746.63061292662,35419.86618223698,36162.79440897326,40369.55148117393,40124.84287174429,49835.813645416,nan,50061.08428934727,46695.12882923031,50987.77430277429,55962.9370665268,51239.533553912384,nan,52522.91545232275,51564.70758149766,47856.1775035023,48984.52970425771,nan,nan,32991.85383750037,28560.834834708603,33060.31062714053,40689.07528713439,36659.9732166717,35817.149035656854,31437.114397766196,34016.964406838626,35570.298989862946,37715.93253957882,45114.0828101556,47812.1816189119,50467.857535729054,54095.23522177546,63974.09991991411,68775.92267948177,71860.94555324223,71815.93449579991,71579.41195237753,73588.25059779761,72414.83909749635,79873.61931606222,83910.56504341327,83385.00218906875,87496.3370883767,83175.7983814663,82929.59547540035,78417.73129012693,74746.99749401837,77780.00301649731,81679.8321539324,81387.5685506015,96558.55692421005,95891.80768602391,99240.47360631468,94929.09834747897,87470.84364726342,85471.29363956838,79102.37415376601,78802.77170726858,77227.2902365364,75691.7937432694,71156.40115155227,68811.10601202503,71113.55118105115,76952.91220601465,76163.31006642648,73935.67627409639,75314.53260339313,79595.20862756019,70626.33088555426,71223.25858171357,nan,67678.32030448472,63697.216535642445,65806.30731490394,67229.55659823676,71395.8376116266,78157.70033724864,74619.44971425156,66569.72322749291,59406.57100413214,66276.643079767,nan,67833.5029507961,72514.99048741083,75893.60861771768,80575.42866086504,73819.46891678622,74821.18742160338,85976.92783886251,nan,83039.96223502002,88604.19836231018,97529.53063341955,100000.0,92707.66935715849,88781.5859029449,83634.10739320144,79508.47793785417,80029.53669074737,82026.06186250196,78771.74996051144,75489.32962469649,80652.5955761063,81174.25892539293,nan,73093.2294371061,74617.54229112247,77155.82029137852,78363.68718899782,74295.78618318816,73444.23480639598,70782.9937665262,nan,71052.54030758244,72182.62850909535,73505.84296335511,72044.77727540048,72413.09866123673
83098.95508891605,95707.33430897663,84508.9964089694,82404.66200687476,83205.62488163359,83780.75468378424,85367.0948864199,85357.85373024123,80248.85287846113,70593.3153202045,67257.92186371714,60513.553197301626,63695.16985246612,66178.55584814234,63408.36066935578,53246.633607189695,55184.79462046933,63888.5915988608,70523.48014629695,74636.79928487245,78819.75171303087,83908.51377552934,79519.56991203835,80954.96360683296,80147.82271059748,88060.02797580122,78284.44399468793,78455.44570470144,87164.37891653711,89988.15941481688,99372.95363905565,99989.638604574,90939.79519147781,86805.44264937816,91120.45689094217,96361.81587601895,95142.9207419849,90883.31641106469,94009.16883686639,96407.69416099902,100000.0,85885.97177972713,71953.98971408643,73419.75617331575,79282.49548057844,68228.39273287705,67778.73646336723,70032.38773419394,67370.11850200838,66504.23765011322,70440.8950712209,77947.94986954995,nan,79368.17684174055,nan,69318.6093098039,65602.11691883722,64967.882469424105,69222.52563960465,nan,72753.78578213479,74600.77832275901,79524.66761314726,80834.44567911056,nan,73850.94710591808,62488.568801711815,61611.01889317263,55640.033907826444,58499.23464428754,65953.98055555142,63658.069681788824,65507.36837292491,61139.16640434812,68463.70399375485,62062.40740565368,74856.93223132819,70078.27521875326,63052.980968575655,nan,61918.545453499086,54682.64574841423,54591.25298890337,62315.122367684016,60593.42661124805,54722.7297741015,58035.576522288226,68894.29151065624,60170.85282629682,58019.71314411117,57306.78077901629,55461.58990757029,49840.09789485381,57426.04794974547,57971.918768978234,61213.70666797672,67265.92363811855,66259.36691827516,nan,53815.9649213098,57365.15179150717,54583.68089874693,58327.24027579901,53490.80725475901,54997.825679123605,60950.26850063918,55032.961356778775,38149.53032468246,27390.973047296204,31505.13122026152,34106.9819267194,29659.826723731687,23079.80996418492,18551.40698589025,19811.67058930033,16481.35946340599,nan,40896.27418576935,34799.00210023488,37448.70259412634,37140.02874721949,30781.691728440168,23690.150429837468,18252.230822326557,16199.173754068544,10347.015923436426,13843.147508916227,10716.4625834199,nan,26486.747961700123,26142.177878534858,19720.961704737205,12412.882339329328,23970.57115340741,29814.20674857743,25965.90100334909,19015.72477666806,10000.0,18712.81546812676,17046.454648281666,19987.62147626934,18245.355401992307,22807.974361827037,21055.418373156226,10943.087739610564,16852.302081444897,18628.711119717307,27342.6546838781,20419.16997924423,19827.723017303284
